PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4;P7440
20230622;06;2023;7453480;1;1;1;70;11;1;2842.6541366;11;1;;;;;;;;;1;120;0;4;4;2;2;2;;2;;.;1420;47;4729;
20230622;06;2023;7453481;1;3;1;70;11;1;3764.2606839;11;;1;1;4;1;;;48;1300000;1;2;1;8;1;10;2;2;;2;;5223;5223;47;4771;
20230622;06;2023;7453483;1;1;1;70;11;1;3891.5410406;11;1;;;;;;;;;1;1;0;4;1;7;2;2;;1;110000;.;9112;82;8299;
20230622;06;2023;7453483;1;2;1;70;11;1;3891.5410406;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453484;1;3;1;70;11;1;2752.7883056;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453486;1;1;1;70;11;1;3853.3886586;11;1;;;;;;;;;1;300;0;4;4;1;2;2;;2;;.;3123;41;4111;
20230622;06;2023;7453487;1;1;1;70;11;1;3242.3885175;11;;2;1;15;1;;;48;1300000;1;5;0;3;1;7;2;2;;2;;2352;4110;71;7112;
20230622;06;2023;7453487;1;5;1;70;11;1;3242.3885175;11;1;;;;;;;;;1;230;0;8;1;7;2;2;;2;;.;2341;85;8513;
20230622;06;2023;7453488;1;1;1;70;11;1;3351.9680476;11;1;;;;;;;;;1;180;0;7;1;6;2;2;;2;;.;7314;23;2392;
20230622;06;2023;7453488;1;2;1;70;11;1;3351.9680476;11;1;;;;;;;;;1;20;0;3;1;5;2;2;;2;;.;7314;23;2392;
20230622;06;2023;7453489;1;1;1;70;11;1;2438.5922092;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453489;1;2;1;70;11;1;2438.5922092;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453492;1;2;1;70;11;1;2648.4685808;11;1;;;;;;;;;1;456;0;3;1;2;2;2;;2;;.;5223;56;5613;
20230622;06;2023;7453494;1;3;1;70;11;1;2385.6146863;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453495;1;1;1;70;11;1;2568.9257724;11;1;;;;;;;;;1;48;0;5;1;5;2;3;;2;;.;9621;41;4111;
20230622;06;2023;7453499;1;2;1;70;11;1;2538.1400627;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453501;1;1;1;70;11;1;2410.5231782;11;1;;;;;;;;;1;96;0;9;4;2;2;2;;2;;.;5221;47;4761;
20230622;06;2023;7453501;1;2;1;70;11;1;2410.5231782;11;;2;1;16;1;;;48;2500000;1;3;0;8;4;1;2;2;;2;;5142;5142;96;9602;
20230622;06;2023;7453501;1;3;1;70;11;1;2410.5231782;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453505;1;4;1;70;11;1;2551.6502431;11;1;;;;;1;;40;1160000;1;12;0;4;3;1;2;2;;2;;.;9111;97;9700;
20230622;06;2023;7453505;1;5;1;70;11;1;2551.6502431;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453508;1;1;1;70;11;1;6315.2324273;11;1;;;;;;;;;1;12;5;3;1;4;2;2;;2;;.;7341;31;3110;
20230622;06;2023;7453508;1;4;1;70;11;1;6315.2324273;11;1;;;;;;;;;1;12;5;4;1;4;2;2;;1;60000;.;7231;45;4520;
20230622;06;2023;7453510;1;1;1;70;11;1;3613.3129761;11;1;;;;;;;;;1;240;0;3;1;10;2;2;;2;;.;4120;11;1104;
20230622;06;2023;7453510;1;3;1;70;11;1;3613.3129761;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453511;1;1;1;70;11;1;5573.4579126;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453512;1;2;1;70;11;1;2967.7910415;11;1;;;;;2;5;;1500000;1;9;0;2;1;8;2;2;;1;120000;.;7212;41;4112;
20230622;06;2023;7453513;1;1;1;70;11;1;6976.1622009;11;;2;1;26;1;;;48;1160000;1;6;0;3;4;1;2;2;;2;;5223;9111;81;8121;
20230622;06;2023;7453514;1;1;1;70;11;1;6053.7609029;11;1;;;;;;;;;1;360;0;9;4;1;2;2;;2;;.;9111;81;8121;
20230622;06;2023;7453515;1;3;1;70;11;1;3448.1391687;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453516;1;2;1;70;11;1;7472.54775;11;1;;;;;;;;;1;6;0;3;4;1;2;2;;2;;.;5221;47;4771;
20230622;06;2023;7453519;1;2;1;70;11;1;7480.1014513;11;1;;;;;;;;;1;24;5;4;1;6;2;2;;2;;.;9112;68;6820;
20230622;06;2023;7453527;1;2;1;70;11;1;2148.6974664;11;;2;1;50;1;;;48;1160000;1;120;0;7;1;4;2;2;;2;;5131;5131;56;5611;
20230622;06;2023;7453531;1;3;1;70;11;1;2577.0461418;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453532;1;1;1;70;11;1;2681.5744381;11;1;;;;;;;;;1;216;0;5;1;8;2;3;;2;;.;3341;49;4923;
20230622;06;2023;7453532;1;2;1;70;11;1;2681.5744381;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453533;1;1;1;70;11;1;3133.8155164;11;1;;;;;;;;;1;3;0;6;4;1;2;2;;2;;.;5223;47;4771;
20230622;06;2023;7453534;1;1;1;70;11;1;3063.7862534;11;;2;1;156;1;;;48;2000000;1;36;2;8;1;4;2;2;;2;;2142;2142;41;4111;
20230622;06;2023;7453535;1;1;1;70;11;1;3766.0687471;11;1;;;;;;;;;1;98;0;5;1;10;2;3;;2;;.;4110;20;2029;
20230622;06;2023;7453535;1;2;1;70;11;1;3766.0687471;11;1;;;;;;;;;1;156;0;3;4;2;2;3;;2;;.;7531;14;1410;
20230622;06;2023;7453535;1;3;1;70;11;1;3766.0687471;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453536;1;4;1;70;11;1;4153.7459274;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453537;1;2;1;70;11;1;5136.04953;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453540;1;2;1;70;11;1;3891.5410406;11;;2;1;24;1;;;48;4500000;2;;;;;;;2;;2;;2111;;;;
20230622;06;2023;7453542;1;1;1;70;11;1;4483.52865;11;;2;1;24;1;;;48;1160000;1;6;0;7;1;2;2;2;;2;;8332;8332;49;4923;
20230622;06;2023;7453547;1;1;1;70;13;1;286.24557328;13;1;;;;;;;;;1;7;2;1;3;1;2;2;;2;;.;9111;97;9700;
20230622;06;2023;7453547;1;3;1;70;13;1;286.24557328;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453547;1;4;1;70;13;1;286.24557328;13;;1;1;12;4;;;48;1160000;1;4;1;1;4;2;2;2;;2;;5223;5223;47;4759;
20230622;06;2023;7453548;1;2;1;70;13;1;313.87034355;13;1;;;;;;;;;1;12;0;2;1;6;2;2;;2;;.;5131;56;5630;
20230622;06;2023;7453549;1;1;1;70;13;1;293.61201203;13;1;;;;;;;;;1;36;0;1;1;10;2;2;;2;;.;4311;03;0311;
20230622;06;2023;7453551;1;2;1;70;13;1;379.18422107;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453552;1;2;1;70;13;1;288.32372572;13;1;;;;;;;;;1;0;1;8;3;1;2;2;;1;750000;.;5321;97;9700;
20230622;06;2023;7453552;1;3;1;70;13;1;288.32372572;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453553;1;2;1;70;13;1;336.83767207;13;1;;;;;;;;;1;24;0;3;6;2;2;2;;2;;.;5212;56;5619;
20230622;06;2023;7453554;1;2;1;70;13;1;347.90999176;13;1;;;;;;;;;1;36;0;8;1;5;2;2;;2;;.;5223;47;4771;
20230622;06;2023;7453555;1;2;1;70;13;1;273.35368052;13;;2;1;20;1;;;48;1160000;1;12;2;7;4;1;2;2;;2;;5142;5142;96;9602;
20230622;06;2023;7453556;1;1;1;70;13;1;254.79428738;13;1;;;;;2;5;;1160000;1;240;2;1;4;2;2;2;;2;;.;9612;38;3830;
20230622;06;2023;7453556;1;2;1;70;13;1;254.79428738;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453557;1;1;1;70;13;1;347.90999176;13;1;;;;;;;;;1;36;0;8;4;3;2;2;;2;;.;5223;47;4771;
20230622;06;2023;7453558;1;1;1;70;13;1;316.97215401;13;;1;1;2;1;;;48;1500000;1;0;2;8;1;10;2;2;;1;1600000;7112;7112;42;4210;
20230622;06;2023;7453559;1;2;1;70;13;1;246.05872603;13;;2;1;24;3;;;48;700000;2;;;;;;;2;;2;;9111;;;;
20230622;06;2023;7453560;1;1;1;70;13;1;244.80204761;13;1;;;;;;;;;1;300;2;5;2;10;2;3;;2;;.;9321;11;1101;
20230622;06;2023;7453560;1;3;1;70;13;1;244.80204761;13;;1;1;12;1;;;48;1160000;1;48;2;1;1;10;2;2;;2;;9412;9412;55;5511;
20230622;06;2023;7453561;1;1;1;70;13;1;143.90551434;13;1;;;;;;;;;1;156;1;4;1;10;2;3;;2;;.;9312;52;5221;
20230622;06;2023;7453561;1;2;1;70;13;1;143.90551434;13;;;1;998;4;;;48;1160000;1;240;1;3;3;2;2;2;;2;;5221;9111;97;9700;
20230622;06;2023;7453561;1;3;1;70;13;1;143.90551434;13;;1;1;12;1;;;48;1160000;1;48;1;8;1;5;2;2;;2;;3257;3322;46;4645;
20230622;06;2023;7453561;1;4;1;70;13;1;143.90551434;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453561;1;6;1;70;13;1;143.90551434;13;1;;;;;1;;48;1160000;1;2;2;8;3;2;2;2;;2;;.;9111;97;9700;
20230622;06;2023;7453563;1;1;1;70;13;1;271.91276679;13;1;;;;;;;;;1;108;1;5;4;1;2;3;;2;;.;8324;49;4921;
20230622;06;2023;7453564;1;1;1;70;13;1;344.71129972;13;1;;;;;;;;;1;12;5;4;4;2;2;2;;2;;.;7112;41;4111;
20230622;06;2023;7453565;1;1;1;70;13;1;151.20703428;13;1;;;;;;;;;1;6;5;5;1;10;2;3;;2;;.;8142;22;2229;
20230622;06;2023;7453565;1;2;1;70;13;1;151.20703428;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453565;1;3;1;70;13;1;151.20703428;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453565;1;5;1;70;13;1;151.20703428;13;;;1;998;1;;;48;1300000;1;6;5;1;4;7;2;2;;2;;9333;9112;68;6820;
20230622;06;2023;7453566;1;1;1;70;13;1;211.83146215;13;1;;;;;;;;;1;72;5;4;3;1;2;2;;2;;.;9111;97;9700;
20230622;06;2023;7453566;1;5;1;70;13;1;211.83146215;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453566;1;6;1;70;13;1;211.83146215;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453566;1;9;1;70;13;1;211.83146215;13;1;;;;;;;;;1;60;5;5;1;10;2;3;;2;;.;4321;46;4631;
20230622;06;2023;7453568;1;2;1;70;13;1;447.0705014;13;1;;;;;1;;30;500000;1;120;2;3;3;2;2;2;;2;;.;9111;97;9700;
20230622;06;2023;7453570;1;5;1;70;13;1;336.76969394;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453573;1;2;1;70;13;1;465.94377361;13;1;;;;;;;;;1;60;0;3;1;10;2;2;;2;;.;5230;47;4711;
20230622;06;2023;7453574;1;2;1;70;13;1;422.56339445;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453576;1;1;1;70;13;1;408.91025861;13;1;;;;;;;;;1;12;0;4;4;2;2;2;;2;;.;9312;42;4210;
20230622;06;2023;7453577;1;1;1;70;13;1;278.88488902;13;1;;;;;;;;;1;60;5;4;4;1;2;2;;2;;.;8324;49;4921;
20230622;06;2023;7453577;1;2;1;70;13;1;278.88488902;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453578;1;1;1;70;13;1;294.65095088;13;1;;;;;1;;25;1160000;1;2;1;8;3;2;2;2;;2;;.;9111;97;9700;
20230622;06;2023;7453578;1;5;1;70;13;1;294.65095088;13;1;;;;;;;;;1;480;1;3;3;2;2;2;;2;;.;9111;97;9700;
20230622;06;2023;7453579;1;3;1;70;13;1;422.92126098;13;;2;1;20;1;;;48;1000000;2;;;;;;;2;;2;;5131;;;;
20230622;06;2023;7453579;1;7;1;70;13;1;422.92126098;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453581;1;2;1;70;13;1;302.63233941;13;;;1;998;1;;;48;1160000;1;180;1;3;1;10;2;2;;2;;9111;7511;10;1012;
20230622;06;2023;7453583;1;2;1;70;13;1;212.58769164;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453583;1;3;1;70;13;1;212.58769164;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453583;1;4;1;70;13;1;212.58769164;13;1;;;;;;;;;1;60;2;4;4;1;2;2;;2;;.;7531;14;1410;
20230622;06;2023;7453584;1;2;1;70;13;1;378.05960798;13;;1;1;6;3;;;40;1000000;1;60;5;3;4;1;2;2;;2;;9111;9520;47;4789;
20230622;06;2023;7453585;1;1;1;70;13;1;481.6017483;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453586;1;2;1;70;13;1;408.95131155;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453586;1;4;1;70;13;1;408.95131155;13;1;;;;;;;;;1;300;2;4;3;2;2;2;;2;;.;9111;97;9700;
20230622;06;2023;7453588;1;1;1;70;13;1;280.30560356;13;1;;;;;;;;;1;120;0;5;1;6;2;3;;2;;.;9121;55;5511;
20230622;06;2023;7453590;1;2;1;70;13;1;140.30787648;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453590;1;4;1;70;13;1;140.30787648;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453591;1;1;1;70;13;1;656.59295185;13;1;;;;;;;;;1;60;0;4;4;1;2;2;;2;;.;3114;95;9521;
20230622;06;2023;7453592;1;1;1;70;13;1;462.04279896;13;1;;;;;;;;;1;180;0;5;4;10;2;3;;2;;.;2310;85;8541;
20230622;06;2023;7453592;1;2;1;70;13;1;462.04279896;13;1;;;;;;;;;1;240;0;3;4;1;2;2;;2;;.;2342;85;8512;
20230622;06;2023;7453592;1;4;1;70;13;1;462.04279896;13;;1;1;12;1;;;40;1000000;1;36;0;8;1;5;2;2;;2;;5223;5223;47;4771;
20230622;06;2023;7453592;1;5;1;70;13;1;462.04279896;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453593;1;3;1;70;13;1;567.77910801;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453595;1;1;1;70;13;1;517.9290796;13;1;;;;;;;;;1;192;2;5;2;10;2;3;;2;;.;3359;84;8415;
20230622;06;2023;7453595;1;2;1;70;13;1;517.9290796;13;1;;;;;;;;;1;12;2;1;4;10;2;2;;2;;.;4110;84;8413;
20230622;06;2023;7453596;1;1;1;70;13;1;267.25309806;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453596;1;7;1;70;13;1;267.25309806;13;1;;;;;;;;;1;180;2;3;3;1;2;2;;2;;.;9111;97;9700;
20230622;06;2023;7453598;1;1;1;70;13;1;349.52639573;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453600;1;1;1;70;13;1;483.2209243;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453601;1;1;1;70;13;1;390.69775874;13;1;;;;;;;;;1;108;1;3;5;2;1;2;;2;;.;1420;47;4711;
20230622;06;2023;7453604;1;1;1;70;13;1;630.22134206;13;1;;;;;;;;;1;96;0;9;4;1;2;2;;2;;.;9111;81;8121;
20230622;06;2023;7453605;1;2;1;70;13;1;544.42486667;13;1;;;;;;5;;1000000;1;12;2;3;4;2;2;2;;2;;.;5120;56;5619;
20230622;06;2023;7453607;1;1;1;70;13;1;292.64838227;13;1;;;;;;;;;1;18;0;3;4;1;2;2;;2;;.;9111;81;8121;
20230622;06;2023;7453610;1;1;1;70;13;1;288.18638514;13;1;;;;;2;5;;900000;1;132;0;4;4;1;2;2;;2;;.;5142;96;9602;
20230622;06;2023;7453612;1;2;1;70;13;1;476.78573082;13;1;;;;;2;5;;1160000;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453614;1;1;1;70;13;1;400.30567669;13;1;;;;;;;;;1;36;0;4;4;1;2;2;;2;;.;3432;74;7410;
20230622;06;2023;7453614;1;3;1;70;13;1;400.30567669;13;;1;1;8;2;;;48;1160000;2;;;;;;;2;;2;;5412;;;;
20230622;06;2023;7453615;1;2;1;70;13;1;534.22763719;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453616;1;1;1;70;13;1;490.23596515;13;1;;;;;;;;;1;36;0;9;4;2;2;2;;2;;.;5112;49;4921;
20230622;06;2023;7453617;1;2;1;70;13;1;415.22410018;13;1;;;;;;;;;1;108;0;4;1;10;2;3;;2;;.;5321;86;8610;
20230622;06;2023;7453619;1;3;1;70;13;1;499.99652147;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453620;1;2;1;70;13;1;452.17627403;13;1;;;;;;;;;1;24;5;1;3;1;2;2;;2;;.;9111;97;9700;
20230622;06;2023;7453621;1;1;1;70;13;1;394.07581461;13;1;;;;;;;;;1;96;5;5;1;10;2;3;;2;;.;7215;35;3512;
20230622;06;2023;7453621;1;3;1;70;13;1;394.07581461;13;;1;1;4;1;;;40;1300000;2;;;;;;;2;;2;;5131;;;;
20230622;06;2023;7453625;1;3;1;70;13;1;592.58846989;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453626;1;4;1;70;13;1;580.9800065;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453626;1;5;1;70;13;1;580.9800065;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453627;1;2;1;70;13;1;483.40047429;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453628;1;3;1;70;15;1;121.48120314;15;;1;1;4;2;;;48;3500000;1;1;2;1;1;5;2;2;;1;1700000;2211;2211;86;8621;
20230622;06;2023;7453628;1;4;1;70;15;1;121.48120314;15;;2;1;25;2;;;48;3600000;1;6;2;8;2;10;2;2;;2;;2133;3341;84;8413;
20230622;06;2023;7453630;1;1;1;70;15;1;70.656387058;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453632;1;1;1;70;15;1;93.984836059;15;1;;;;;;;;;1;120;0;5;1;10;2;3;;2;;.;8331;49;4921;
20230622;06;2023;7453632;1;2;1;70;15;1;93.984836059;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453633;1;1;1;70;15;1;83.514795753;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453634;1;3;1;70;15;1;93.55995312;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453635;1;1;1;70;15;1;108.60982974;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453637;1;1;1;70;15;1;107.39114866;15;1;;;;;;;;;1;180;1;5;2;10;2;3;;2;;.;5321;84;8423;
20230622;06;2023;7453637;1;2;1;70;15;1;107.39114866;15;1;;;;;;;;;1;240;1;5;2;10;2;3;;2;;.;8323;86;8610;
20230622;06;2023;7453637;1;3;1;70;15;1;107.39114866;15;;2;1;48;1;;;48;1160000;1;4;1;1;1;5;2;2;;2;;5221;5221;46;4620;
20230622;06;2023;7453639;1;3;1;70;15;1;110.34147758;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453641;1;1;1;70;15;1;56.464691683;15;;1;1;4;1;;;48;2000000;1;4;0;8;1;10;2;2;;2;;3343;3343;85;8560;
20230622;06;2023;7453642;1;1;1;70;15;1;97.755992094;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453646;1;3;1;70;15;1;162.37914758;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453647;1;1;1;70;15;1;83.271167278;15;1;;;;;;;;;1;360;0;5;4;1;2;2;;2;;.;7314;23;2392;
20230622;06;2023;7453648;1;3;1;70;15;1;106.09506043;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453650;1;1;1;70;15;1;83.271167278;15;1;;;;;;;;;1;72;1;4;4;1;2;2;;2;;.;9111;81;8121;
20230622;06;2023;7453652;1;3;1;70;15;1;125.94342049;15;;1;1;8;1;;;48;1200000;1;6;1;2;1;3;2;2;;2;;2142;9313;85;8544;
20230622;06;2023;7453653;1;2;1;70;15;1;108.8468148;15;;1;1;12;1;;;40;800000;1;24;0;8;4;1;2;2;;2;;9112;9111;81;8121;
20230622;06;2023;7453655;1;2;1;70;15;1;191.12664185;15;1;;;;;2;5;;1160000;1;5;5;8;1;3;2;2;;2;;.;5131;56;5611;
20230622;06;2023;7453655;1;3;1;70;15;1;191.12664185;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453656;1;1;1;70;15;1;182.22180471;15;;1;1;5;1;;;48;3600000;1;1;2;7;1;10;2;2;;1;1200000;5321;1342;86;8621;
20230622;06;2023;7453656;1;3;1;70;15;1;182.22180471;15;1;;;;;;;;;1;28;2;7;3;1;2;2;;2;;.;9111;97;9700;
20230622;06;2023;7453656;1;4;1;70;15;1;182.22180471;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453658;1;1;1;70;15;1;122.65022682;15;1;;;;;;;;;1;180;0;3;4;1;2;1;2;2;;.;8324;49;4921;
20230622;06;2023;7453658;1;2;1;70;15;1;122.65022682;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453658;1;3;1;70;15;1;122.65022682;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453658;1;4;1;70;15;1;122.65022682;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453659;1;1;1;70;15;1;106.97356126;15;1;;;;;2;4;;500000;1;24;1;3;1;2;2;2;;2;;.;5223;47;4771;
20230622;06;2023;7453660;1;1;1;70;15;1;70.654323751;15;1;;;;;;;;;1;240;0;5;2;10;2;3;;2;;.;9112;86;8610;
20230622;06;2023;7453661;1;1;1;70;15;1;79.744709383;15;1;;;;;;;;;1;84;0;4;4;1;2;2;;2;;.;7231;45;4520;
20230622;06;2023;7453661;1;2;1;70;15;1;79.744709383;15;1;;;;;;;;;1;24;0;4;4;1;2;2;;2;;.;9111;81;8121;
20230622;06;2023;7453663;1;2;1;70;15;1;108.8468148;15;1;;;;;1;;45;1160000;1;12;0;8;1;5;2;2;;2;;.;9112;55;5511;
20230622;06;2023;7453664;1;1;1;70;15;1;64.725108409;15;1;;;;;;;;;1;144;5;5;2;10;2;3;;2;;.;2310;85;8530;
20230622;06;2023;7453664;1;2;1;70;15;1;64.725108409;15;1;;;;;;;;;1;156;5;5;2;10;2;3;;2;;.;2310;85;8530;
20230622;06;2023;7453664;1;3;1;70;15;1;64.725108409;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453665;1;1;1;70;15;1;145.52902623;15;1;;;;;;;;;1;240;0;4;5;2;2;2;;2;;.;5120;56;5611;
20230622;06;2023;7453666;1;2;1;70;15;1;179.16972289;15;1;;;;;;;;;1;5;0;9;4;1;2;2;;2;;.;5246;56;5619;
20230622;06;2023;7453667;1;1;1;70;15;1;93.518235356;15;1;;;;;;;;;1;36;1;5;2;10;2;3;;2;;.;5412;84;8423;
20230622;06;2023;7453667;1;2;1;70;15;1;93.518235356;15;;2;1;40;1;;;48;1160000;1;4;1;6;4;10;2;2;;2;;4110;5321;84;8423;
20230622;06;2023;7453667;1;3;1;70;15;1;93.518235356;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453667;1;4;1;70;15;1;93.518235356;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453668;2;3;2;70;15;1;74.523915216;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453669;1;3;1;70;15;1;70.779371511;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453669;1;4;1;70;15;1;70.779371511;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453671;1;3;1;70;15;1;78.86602764;15;;1;1;4;1;;;40;2000000;1;0;4;8;4;1;2;2;;1;200000;2161;2355;93;9329;
20230622;06;2023;7453671;1;4;1;70;15;1;78.86602764;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453672;1;3;1;70;15;1;114.44567182;15;;2;1;20;1;;;48;1600000;1;5;1;6;1;10;2;2;;2;;2611;4222;82;8220;
20230622;06;2023;7453672;1;4;1;70;15;1;114.44567182;15;;1;1;4;1;;;40;1500000;1;12;1;2;1;3;2;2;;2;;5223;9112;47;4719;
20230622;06;2023;7453672;1;6;1;70;15;1;114.44567182;15;1;;;;;;;;;1;30;1;3;1;2;2;2;;2;;.;5223;47;4771;
20230622;06;2023;7453673;1;1;1;70;15;1;93.984836059;15;1;;;;;;;;;1;72;0;5;1;6;2;3;;2;;.;2151;71;7112;
20230622;06;2023;7453673;1;2;1;70;15;1;93.984836059;15;1;;;;;;;;;1;240;0;3;5;2;2;2;;2;;.;5243;47;4761;
20230622;06;2023;7453674;1;2;1;70;15;1;79.578801239;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230622;06;2023;7453676;1;1;1;70;15;1;97.019350818;15;1;;;;;;;;;1;60;0;4;1;2;2;3;;2;;.;5223;47;4752;
20230622;06;2023;7453676;1;2;1;70;15;1;97.019350818;15;;1;1;8;2;;;48;3000000;1;3;0;8;4;10;2;1;2;2;;2611;2611;85;8551;
20230622;06;2023;7453677;1;1;1;70;15;1;93.984836059;15;1;;;;;;;;;1;300;0;5;1;10;2;3;;2;;.;4311;64;6412;
20230622;06;2023;7453677;1;2;1;70;15;1;93.984836059;15;1;;;;;;;;;1;144;0;5;2;10;2;3;;2;;.;2341;85;8530;
20230622;06;2023;7453678;1;1;1;70;15;1;65.576407386;15;1;;;;;;;;;1;120;1;4;4;1;2;2;;2;;.;5223;47;4721;
